"","verslagjaar","okvk","organisatie","wnMedew","wnFTE","wTijd","wPnil","wPnilKosten","wGemContr","wInstroom","wUitstroom","wDoorstroom","wnStag","wnVrijw","wNiv1","wNiv2","wNiv3","wNiv4","wNiv5","wNiv6","wBdnst","wOvPers","wLling","wFTEperCt","wVerzuimPerc","wVerzuimFreq","tTijd","tPnil","tPnilKosten","tGemContr","tInstroom","tUitstroom","tDoorstroom","tNiv1","tNiv2","tNiv3","tNiv4","tNiv5","tNiv6","tBdnst","tOvPers","tLling","tFTEperCt","tVerzuimPerc","tVerzuimFreq","nTijd","nPnil","nPnilKosten","nGemContr","nInstroom","nUitstroom","nDoorstroom","nNiv1","nNiv2","nNiv3","nNiv4","nNiv5","nNiv6","nBdnst","nOvPers","nLling","nFTEperCt","nVerzuimPerc","nVerzuimFreq"
"921",2020,"37137180","Tebbe En Schulz Tevens Handelend Onder De Naam Herbergier Dronrijp",32,15.5,19.44,0,NA,0.48,15.87,15.87,6.35,0,6,0,42,36,8.06,10.97,0,0,0,2.97,0.93,10.93,1.03,7,0,NA,16,5,5,2,0,7,6,1,2,0,0,0,0,16,503,33,36,16,NA,32,32,32,32,16,16,16,16,16,16,16,16,16,17,4601,32
"922",2020,"65744845","Ter Wal Woonzorg B.v.",33,23.88,15.15,0.34,0.63,0.72,9.09,6.06,6.06,8,8,15.7,12.35,38.44,20.1,1.59,0,0,11.81,0,1.42,3.68,0.06,5,0,6935,24,3,2,2,4,3,9,5,0,0,0,3,0,24,235,2,33,24,1102580,33,33,33,33,24,24,24,24,24,24,24,24,24,17,6379,33
"923",2020,"58534598","Thuisgenoten B.v.",48,27.74,25,6.89,7.48,0.58,30.43,23.91,6.52,1,22,0,11.93,77.47,6.09,0,4.47,0,0,0,0.94,7.99,1.31,12,2,99480,28,14,11,3,0,3,21,2,0,1,0,0,0,28,576,63,48,28,1329552,48,46,46,46,28,28,28,28,28,28,28,28,28,30,7211,48
"924",2020,"41085837","Thuiszorg & Zorgcentra Pantein",1119,709.01,29.65,0.95,2.96,0.63,16.71,19.8,5,157,925,16.52,9.92,47.19,8.1,2.73,0,4.15,0.39,10.24,1.17,7.62,0.98,343,7,1015655,709,184,218,55,117,70,335,57,19,0,29,3,73,709,17769,1099,1157,709,34359079,1119,1101,1101,1101,709,709,709,709,709,709,709,709,709,608,233288,1119
"925",2020,"28116689","Topaz",1662,741,34.84,9.08,12.89,0.45,15.67,13.14,NA,51,887,16.19,14.91,43.24,6.75,1.67,0,3.93,0.82,12.48,0.89,NA,1.1,579,67,4838090,741,254,213,NA,120,111,320,50,12,0,29,6,93,741,NA,1828,1662,741,37527208,1662,1621,1621,NA,741,741,741,741,741,741,741,741,741,835,NA,1662
"926",2020,"63051249","Tsn Ebbingepoort B.v.",112,54.21,23.47,4.43,5.58,0.48,13.65,31.33,1.61,11,57,7.75,13.82,40.47,24.81,6.25,0,0,1.9,5,0.9,13.08,1.46,23,2,184740,54,17,39,2,4,7,22,13,3,0,0,1,3,54,1918,164,98,54,3308398,112,125,125,125,54,54,54,54,54,54,54,54,54,60,14668,112
"927",2020,"63050773","Tsn Mercator B.v.",102,47.34,42.67,5.07,6.42,0.46,23.41,23.41,1.95,11,51,7.08,14.17,48.16,17.03,4.39,0,0,3.4,5.77,0.83,8.18,1.62,32,2,179904,47,24,24,2,3,7,23,8,2,0,0,2,3,47,1065,165,75,47,2800251,102,103,103,103,47,47,47,47,47,47,47,47,47,57,13026,102
"928",2020,"63051052","Tsn Voor Anker B.v.",159,81.16,23.81,1.6,2.09,0.51,28.94,19.29,0.64,17,85,17.19,3.84,51.56,13.41,5.73,0,0,2.25,6.01,1,10.95,0.97,40,1,98912,81,45,30,1,14,3,42,11,5,0,0,2,5,81,2486,155,168,81,4734409,159,156,156,156,81,81,81,81,81,81,81,81,81,81,22704,159
"929",2020,"52075761","V.o.f Herbergier Ede",25,15.8,NA,NA,NA,0.63,4.08,4.08,4.08,1,0,23.42,29.11,25.32,12.66,6.33,0,0,0,0,0.93,NA,0.08,NA,NA,NA,16,1,1,1,4,5,4,2,1,0,0,0,0,16,NA,2,NA,NA,NA,25,25,25,25,16,16,16,16,16,16,16,16,16,17,NA,25
"930",2020,"57633770","V.o.f. Herbergier Blerick",28,16.5,12,3.39,NA,0.59,6.45,6.45,9.68,3,4,16.36,56.36,27.27,0,0,0,0,0,0,0.97,9.82,1.25,3,1,NA,17,2,2,3,3,9,5,0,0,0,0,0,0,17,3043,35,25,17,NA,28,31,31,31,17,17,17,17,17,17,17,17,17,17,30987,28
"931",2020,"64149978","V.o.f. Herbergier Boxtel",31,17.9,45.16,0,0.1,0.58,11.54,11.54,0,2,3,17.88,15.08,44.69,3.91,7.26,0,0,0,11.17,1.05,1.16,0.58,14,0,671,18,3,3,0,3,3,8,1,1,0,0,0,2,18,389,18,31,18,671973,31,26,26,26,18,18,18,18,18,18,18,18,18,17,33508,31
"932",2020,"59172541","V.o.f. Van Der Toorn",24,16.7,20.83,0.06,0.96,0.7,12.77,12.77,0,6,1,0,18.62,48.56,15.93,0,0,0,5.99,10.6,1.05,9.13,1.13,5,0,6300,17,3,3,0,0,3,8,3,0,0,0,1,2,17,304,27,24,17,658212,24,24,24,24,17,17,17,17,17,17,17,17,17,16,3329,24
"933",2020,"8172905","V.o.f. Vastenhoud T.h.o.d.n. Herbergier Gees",27,19.81,39.29,NA,NA,0.73,48.15,29.63,0,2,5,0,0,30.34,14.08,0,0,0,26.5,29.08,0.1,13.58,1.15,11,NA,NA,20,13,8,0,0,0,6,3,0,0,0,5,6,20,3993,31,28,NA,NA,27,27,27,27,20,20,20,20,20,20,20,20,20,205,29412,27
"934",2020,"9175720","V.o.f. Zorgboerderij Klein Arfman",14,10.2,0,NA,NA,0.73,7.41,NA,0,3,2,0,0,49.02,31.37,19.61,0,0,0,0,0.6,2.12,0.14,0,NA,NA,10,1,NA,0,0,0,5,3,2,0,0,0,0,10,79,2,14,NA,NA,14,14,NA,14,10,10,10,10,10,10,10,10,10,17,3723,14
"935",2020,"67621902","Valuas Zorg B.v.",84,60.5,23.81,20.17,23.67,0.72,36.82,27.86,1.99,11,0,0,10.41,61.16,17.36,3.8,1.49,0,5.79,0,0.81,2.49,1.36,20,12,1118036,61,37,28,2,0,6,37,11,2,1,0,4,0,61,488,114,84,61,4723761,84,101,101,101,61,61,61,61,61,61,61,61,61,74,19565,84
"936",2020,"58985182","Van Hollant Heiloo B.v.",64,28,24.19,NA,NA,0.44,22.05,26.77,9.45,8,0,35.71,15.36,22.86,20.36,5.71,0,0,0,0,1.25,4.1,0.42,15,NA,NA,28,14,17,6,10,4,6,6,2,0,0,0,0,28,379,27,62,NA,NA,64,64,64,64,28,28,28,28,28,28,28,28,28,22,9255,64
"937",2020,"41081034","Van Neynselstichting",664,409.93,31.17,2.87,6,0.62,45.44,19.34,5.52,84,382,13.06,18.4,41.64,2.38,0.07,0,8.31,1.98,14.16,0.8,8.04,0.97,207,12,1236968,410,329,140,40,54,75,171,10,0,0,34,8,58,410,15446,646,664,410,20610225,664,724,724,724,410,410,410,410,410,410,410,410,410,510,192039,664
"938",2020,"63388421","Verburgt-Molhuysen Zorg B.v.",47,26.9,6.67,9.74,17.19,0.57,28.89,28.89,8.89,0,0,12.27,18.18,50.48,2.23,6.32,0,0,0,10.52,1.2,4.33,0.53,3,3,227035,27,13,13,4,3,5,14,1,2,0,0,0,3,27,323,25,45,27,1320464,47,45,45,45,27,27,27,27,27,27,27,27,27,22,7463,47
"939",2020,"54767636","Villa Attent B.v.",12,9.92,0,10.08,3.08,0.83,NA,NA,NA,NA,2,8.67,5.65,23.49,23.49,10.08,0,0,0,0,1.13,1.71,0.25,0,1,11953,10,NA,NA,NA,1,1,2,2,1,0,0,0,0,10,31,3,12,10,387888,12,NA,NA,NA,10,10,10,10,10,10,10,10,10,9,1814,12
"940",2020,"72014105","Villa Hooghe Heide Bv",30,19.6,62.07,0.26,NA,0.65,40.74,44.44,0,6,8,6.68,24.39,23.16,9.08,3.42,5.1,0,12.76,15.31,1.01,1.5,0.83,18,0,NA,20,11,12,0,1,5,5,2,1,1,0,3,3,20,81,25,29,20,NA,30,27,27,27,20,20,20,20,20,20,20,20,20,19,5410,30
"941",2020,"67071325","Visser & De Vries T.h.o.d.n. Herbergier Harlingen",28,14.23,57.14,0,NA,0.51,25,17.86,7.14,13,3,11.74,23.96,56.78,5.41,0,0,0,0,2.11,0.84,6.67,0.82,16,0,NA,14,7,5,2,2,3,8,1,0,0,0,0,0,14,676,23,28,14,NA,28,28,28,28,14,14,14,14,14,14,14,14,14,17,10128,28
"942",2020,"1169730","Visser & Gijsen T.h.o.d.n. Herbergier Bartlehiem",27,17.2,11.54,NA,NA,0.64,11.32,11.32,7.55,6,3,0,18.9,44.24,11.74,5.23,0,0,15.81,3.95,0.97,10.59,0.67,3,NA,NA,17,3,3,2,0,3,8,2,1,0,0,3,1,17,284,18,26,NA,NA,27,27,27,27,17,17,17,17,17,17,17,17,17,18,2683,27
"943",2020,"41088255","Vitalis Woonzorg Groep",2407,1579,32.54,10.39,16.52,0.66,8.98,8.65,1.07,528,1421,5.39,8.23,25.18,7.31,6.79,0,4.78,20.94,6.88,1.39,7,0.8,591,164,13996741,1579,219,211,26,85,130,398,115,107,0,75,331,109,1579,70,1926,1816,1579,84715371,2407,2438,2438,2438,1579,1579,1579,1579,1579,1579,1579,1579,1579,1136,1000,2407
"944",2020,"41074124","Vivantes Ouderenzorg",625,418.2,20,4.85,9.07,0.67,13.2,18.48,0.33,17,370,10.52,30.36,41.36,11.33,5.44,0.27,0,0,0.71,0.97,9.48,1.1,134,20,1989942,418,80,112,2,44,127,173,47,23,1,0,0,3,418,16342,687,670,418,21947375,625,606,606,606,418,418,418,418,418,418,418,418,418,431,172356,625
"945",2020,"77827023","Vof De Haer Hoogendoorn | T.h.o.d.n. Herbergier Heerde",25,17.08,20,NA,NA,0.68,24,20,0,6,NA,28.75,8.02,35.01,8.37,0,0,0,0,19.79,1.26,3.43,1.32,5,NA,NA,17,6,5,0,5,1,6,1,0,0,0,0,3,17,146,33,25,NA,NA,25,25,25,25,17,17,17,17,17,17,17,17,17,14,4254,25
"946",2020,"73107042","Vof Herbergier Doetinchem",35,21.5,34.29,2.33,4.05,0.61,8.57,8.57,2.86,12,8,22.51,27.53,44.09,0,0,0,0,0,5.86,1.28,41.38,0.2,12,1,30944,22,3,3,1,5,6,9,0,0,0,0,0,1,22,257,7,35,22,764103,35,35,35,35,22,22,22,22,22,22,22,22,22,17,621,35
"947",2020,"59833475","Vof Herbergier Etten-Leur",23,15.5,21.74,0,0,0.67,13.04,13.04,0,3,3,0,32.26,32.26,6.45,6.45,0,0,12.9,9.68,0.86,7.65,0.78,5,0,0,16,3,3,0,0,5,5,1,1,0,0,2,2,16,28,18,23,16,682780,23,23,23,23,16,16,16,16,16,16,16,16,16,18,366,23
"948",2020,"53708091","Vof Ter Woord & Schilderman",24,19.05,80.95,4.46,6.08,0.79,8.7,52.17,17.39,12,6,12.97,4.04,43.41,20.26,0,0,0,0,19.32,1.1,11.37,1.21,17,1,53118,19,2,12,4,2,1,8,4,0,0,0,0,4,19,2798,29,21,19,873821,24,23,23,23,19,19,19,19,19,19,19,19,19,17,24616,24
"949",2020,"61372102","Vrijland Zorgland B.v.",22,11.5,31.82,1.91,0.53,0.52,18.18,18.18,18.18,5,5,8.7,37.04,31.83,10.7,0,3.83,0,0,7.65,0.93,3.17,1.18,7,0,3825,12,4,4,4,1,4,4,1,0,0,0,0,1,12,134,26,22,12,728000,22,22,22,22,12,12,12,12,12,12,12,12,12,12,4232,22
"950",2020,"66402530","Vwe Zorg B.v. (Verzorgd Wonen In Exloo)",33,17.39,42.42,NA,0.37,0.53,15.38,24.62,3.08,28,8,19.9,31.28,33.47,10.24,0,0,0,0,5.12,1.3,10.14,1.55,14,NA,3726,17,5,8,1,3,5,6,2,0,0,0,0,1,17,586,51,33,NA,1010218,33,33,33,33,17,17,17,17,17,17,17,17,17,13,5781,33
"951",2020,"74982214","Welgelegen Warffum B.v.- Het Groen Gasthuis",16,10,18.75,10,11.92,0.63,NA,NA,NA,0,8,8.9,18.4,55,6.7,11,0,0,0,0,NA,0.93,0.13,3,1,15669,10,NA,NA,NA,1,2,6,1,1,0,0,0,0,NA,5,2,16,10,131445,16,NA,NA,NA,10,10,10,10,10,10,10,10,10,NA,535,16
"952",2020,"29048285","Welthuis B.v.",969,740.67,41.75,18.52,30.9,0.76,34.07,14.79,13.69,230,825,0,10.63,37.14,8.84,1.68,0,0,16.05,10.35,0.95,7.35,1.33,440,137,11719646,741,341,148,137,0,79,275,65,12,0,0,119,77,741,18060,1291,1054,741,37924834,969,1001,1001,1001,741,741,741,741,741,741,741,741,741,781,245646,969
"953",2020,"61051020","Wonen Bij September B.v.",375,236.35,34.67,9.16,10.02,0.63,22.88,31.8,7.13,29,46,20.99,14,32.07,5.51,0.67,0.38,0,0,5.4,1.33,8.4,1.05,130,22,1137391,236,77,107,24,50,33,76,13,2,1,0,0,13,236,22,395,375,236,11355791,375,337,337,337,236,236,236,236,236,236,236,236,236,178,262,375
"954",2020,"41244219","Woon-, Zorg- En Dienstencentrum 'T Dijkhuis",145,88.7,9.93,2.92,4.81,0.61,13.15,17.99,9.69,15,150,0,9.05,53.06,13.61,2.12,0,0,22.14,0,1.4,6.65,1.5,14,3,215349,89,19,26,14,0,8,47,12,2,0,0,20,0,89,11038,218,141,89,4476173,145,145,145,145,89,89,89,89,89,89,89,89,89,63,165978,145
"955",2020,"53667611","Woonzorg De Bremhoeve B.v.",105,59.19,41.9,3.58,3.03,0.56,41.15,25.84,5.74,57,59,0,30.77,56.41,12.82,0,0,0,0,0,0.94,5.74,1.47,44,2,97497,59,43,27,6,0,18,33,8,0,0,0,0,0,59,780,154,105,59,3215585,105,105,105,105,59,59,59,59,59,59,59,59,59,63,13584,105
"956",2020,"67349013","Woonzorg De Zwarte Racker B.v.",18,12.75,67.86,19.61,29.3,0.71,0,0,0,4,0,31.37,31.37,31.37,5.88,0,0,0,0,0,1.31,11.62,0.67,19,3,104858,13,0,0,0,4,4,4,1,0,0,0,0,0,13,550,12,28,13,357866,18,14,14,14,13,13,13,13,13,13,13,13,13,10,4733,18
"957",2020,"59185112","Woonzorg Hapertse Kluis B.v.",27,16.6,39.29,5.36,8.69,0.61,29.51,36.07,0,8,3,8.01,27.77,28.55,23.37,4.04,0,0,0,4.04,1.43,6.35,1.11,11,1,63448,17,9,11,0,1,5,5,4,1,0,0,0,1,17,439,30,28,17,730070,27,31,31,31,17,17,17,17,17,17,17,17,17,12,6912,27
"958",2020,"78328683","Woonzorg Palsma Zathe",27,14.34,29.63,3.56,4.22,0.53,11.11,11.11,0,2,3,0,3.35,66.46,9.48,0,0,0,20.71,0,1.05,4.8,2.15,8,1,34558,14,3,3,0,0,0,10,1,0,0,0,3,0,14,172,58,27,14,819235,27,27,27,27,14,14,14,14,14,14,14,14,14,14,3582,27
"959",2020,"67767664","Woonzorgcentrum De Wijkse Hof B.v.",25,14.1,53.85,22.62,25.22,0.56,40.82,28.57,8.16,1,2,0,35.04,19.93,17.38,0,0,0,24.04,3.62,1.09,2.07,0.64,14,3,170829,14,10,7,2,0,5,3,2,0,0,0,3,1,14,107,16,26,14,677300,25,25,25,25,14,14,14,14,14,14,14,14,14,13,5160,25
"960",2020,"60367571","Woonzorgcentrum Edelweiss B.v.",30,14.02,19.35,6.13,10.78,0.47,21.54,18.46,3.08,1,3,16.19,23.25,33.95,6.13,0,0,0,5.28,9.49,1.07,6.13,1.03,6,1,88662,14,7,6,1,2,3,5,1,0,0,0,1,1,14,280,31,31,14,822801,30,33,33,33,14,14,14,14,14,14,14,14,14,13,4567,30
"961",2020,"76674371","Woon-Zorgvoorziening Bloemendael B.v.",71,24.69,11.27,19.12,16.4,0.35,7.04,7.04,11.27,0,19,0,14.62,39.37,8.34,1.42,0,0,0,6.6,1.74,3.05,0.28,8,5,224149,25,5,5,8,0,4,10,2,0,0,0,0,2,25,8,20,71,25,1366619,71,71,71,71,25,25,25,25,25,25,25,25,25,14,262,71
"962",2020,"34131070","Woonzorgvoorziening Huize Plantage Bv",22,10.1,18.18,4.95,9.87,0.46,50,40.91,4.55,4,NA,0,13.27,31.29,15.25,4.46,0,0,35.74,0,1.12,9.52,0.27,4,1,44000,10,11,9,1,0,1,3,2,0,0,0,4,0,10,571,6,22,10,446000,22,22,22,22,10,10,10,10,10,10,10,10,10,9,6000,22
"963",2020,"72048956","Zeeuws Woongenot B.v.",37,22.1,27.03,0.68,0.35,0.6,23.38,31.17,0,2,10,8.14,31.67,34.84,0,12.22,0,0,13.12,0,1.1,4.37,1.35,10,0,4648,22,9,12,0,2,7,8,0,3,0,0,3,0,22,16,50,37,22,1326560,37,39,39,39,22,22,22,22,22,22,22,22,22,20,366,37
"964",2020,"34142090","Zonnehuisgroep Amstelland",950,654.67,31.45,3.71,9.97,0.69,35.51,21.24,5.67,128,370,0,33.94,25.1,6.04,0.08,1.43,4.54,19.86,9.01,1.19,9.4,0.77,350,24,3341751,655,351,210,56,0,222,164,40,1,9,30,130,59,655,16000,732,1113,655,33512731,950,989,989,989,655,655,655,655,655,655,655,655,655,548,170214,950
"965",2020,"14086355","Zorg Groep Beek",33,25.24,39.39,1.58,3.53,0.76,39.39,36.36,0,4,13,10.46,12,65.06,9.43,0,0.79,0,2.26,0,0.78,8.54,1.39,13,0,41263,25,13,12,0,3,3,16,2,0,0,0,1,0,25,633,46,33,25,1169668,33,33,33,33,25,25,25,25,25,25,25,25,25,33,7413,33
"966",2020,"27263502","Zorgboerderij Buitengewoon",21,15,32,0,0,0.71,25.53,12.77,0,0,18,13.33,26.67,40,0,0,0,0,13.33,6.67,1.16,4.7,1.14,8,0,0,15,6,3,0,2,4,6,0,0,0,0,2,1,15,269,24,25,15,698641,21,24,24,24,15,15,15,15,15,15,15,15,15,13,5723,21
"967",2020,"8152313","Zorgboerderij Erve Tijhuis B.v.",28,15.02,20,0.4,0.57,0.54,21.28,12.77,4.26,6,1,6.39,20.04,43.54,10.65,0,0,1.46,10.92,6.99,1.1,4.83,0.14,5,0,4284,15,5,3,1,1,3,7,2,0,0,0,2,1,15,262,4,25,15,755451,28,24,24,24,15,15,15,15,15,15,15,15,15,14,5420,28
"968",2020,"54055903","Zorgboerderij 'T Boerenerf B.v.",34,20.78,56.67,4.96,2.59,0.61,40,94.29,0,0,0,0,39.65,50.05,4.81,0,0,0,0,0,0.94,4.45,0.12,17,1,26832,21,14,33,0,0,8,10,1,0,0,0,0,0,21,236,4,30,21,1035589,34,35,35,35,21,21,21,21,21,21,21,21,21,22,5298,34
"969",2020,"11043745","Zorgcentra De Betuwe",830,456,10.9,13.34,17.53,0.55,32.31,13.74,2.46,71,650,12.38,15.43,41.16,8.27,1.57,1.72,8.3,0.2,10.96,1.12,6.33,1.18,115,61,4770226,456,315,134,24,56,70,188,38,7,8,38,1,50,456,13411,980,1055,456,27212728,830,975,975,975,456,456,456,456,456,456,456,456,456,408,211864,830
"970",2020,"41066093","Zorgcentrum Beek En Bos",182,90.78,14.29,1.1,1.05,0.5,7.67,14.16,0,4,117,0,15.99,76.18,7.49,0.33,0,0,0,0,1.04,5.4,1.25,26,1,67587,91,13,24,0,0,15,69,7,0,0,0,0,0,91,3015,228,182,91,6410593,182,170,170,170,91,91,91,91,91,91,91,91,91,87,55814,182
"971",2020,"57002118","Zorgcentrum St. Barbara B.v.",71,36.34,4.23,0,NA,0.51,26.56,18.75,3.13,10,70,8.97,11.56,46.15,9.85,0,0,0,0,1.93,1.38,5.07,0.3,3,0,NA,36,17,12,2,3,4,17,4,0,0,0,0,1,36,672,21,71,36,NA,71,64,64,64,36,36,36,36,36,36,36,36,36,26,13264,71
"972",2020,"41062263","Zorgcentrum Vincent Depaul",85,47.11,24.71,2.59,3.94,0.55,17.65,18.82,2.35,8,30,0.93,4.95,47.29,1.66,0,0,0,36.93,7.56,1.02,7.31,0.95,21,1,127592,47,15,16,2,0,2,22,1,0,0,0,17,4,47,871,81,85,47,3240068,85,85,85,85,47,47,47,47,47,47,47,47,47,46,11919,85
"973",2020,"8152192","Zorggroep De Laren B.v.",163,92.3,50.31,8.78,13.5,0.57,23.32,47.35,4.95,20,7,7.8,27.95,47.67,9.32,2.17,0,0,0,5.09,0.72,15.68,1.44,82,8,852133,92,33,67,7,7,26,44,9,2,0,0,0,5,92,7017,235,163,92,6313867,163,142,142,142,92,92,92,92,92,92,92,92,92,127,44764,163
"974",2020,"67303803","Zorggroep Noordervaart",12,8.1,8.33,0,NA,0.68,8.7,95.65,0,2,0,0,0,14.81,44.44,28.27,0,0,11.98,0,0.37,20.55,0.33,1,0,NA,8,1,11,0,0,0,1,4,2,0,0,1,0,8,75,4,12,8,NA,12,12,12,12,8,8,8,8,8,8,8,8,8,22,365,12
"975",2020,"68436513","Zorghaven B.v.",250,208,20,1.92,3.57,0.83,9.64,9.64,2.41,40,0,16.83,24.04,49.04,1.92,0.43,0.43,0.32,1.12,3.85,1.58,3.16,0.16,50,4,210721,208,20,20,5,35,50,102,4,1,1,1,2,8,208,2400,40,250,208,5906306,250,208,208,208,208,208,208,208,208,208,208,208,208,132,75920,250
"976",2020,"73167223","Zorghuis De Groenendael B.v.",33,14.39,48.72,0,NA,0.44,59.38,15.63,6.25,2,1,0,13.06,41,13,6.95,0,0,25.99,0,1.53,8.51,0.64,19,0,NA,14,19,5,2,0,2,6,2,1,0,0,4,0,14,346,21,39,14,NA,33,32,32,32,14,14,14,14,14,14,14,14,14,9,4067,33
"977",2020,"56123833","Zorghuis Samen",NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",2020,"63064286","Zorghuis Scholtenhagen B.v.",79,39.94,33.82,2.5,3.8,0.51,28.36,14.93,1.49,25,12,2.25,17.45,53.63,16.02,2.5,2.38,0,0,5.76,0.78,7.84,NA,23,1,84616,40,19,10,1,1,7,21,6,1,1,0,0,2,40,680,NA,68,40,2229121,79,67,67,67,40,40,40,40,40,40,40,40,40,51,8670,NA
"979",2020,"67767478","Zorghuys De Wingerd",20,10.26,47.83,15.2,16.86,0.51,41.03,20.51,5.13,1,2,0,33.63,28.07,0.97,6.24,0,0,28.36,2.73,1.17,3.57,0.55,11,2,79702,10,8,4,1,0,3,3,0,1,0,0,3,0,10,134,11,23,10,472682,20,20,20,20,10,10,10,10,10,10,10,10,10,9,3755,20
"980",2020,"64210758","Zorghuys Steenbergen B.v.",18,12.64,25,0,0,0.7,17.65,17.65,5.88,3,3,0,11.95,31.65,22.07,0,0,0,26.42,7.91,0.84,2.73,0.67,5,0,0,13,3,3,1,0,2,4,3,0,0,0,3,1,13,7,12,20,13,720000,18,17,17,17,13,13,13,13,13,13,13,13,13,15,256,18
"981",2020,"68666284","Zorgsaam Thuis- En Ouderenzorg B.v.",1092,651.18,26.26,5.67,3.88,0.6,21.67,10.14,4.24,165,752,12.77,16.33,46.05,7.21,2.99,0,6.5,1.52,6.61,1.08,7.34,0.71,298,37,1210857,651,235,110,46,83,106,300,47,19,0,42,10,43,651,17504,771,1135,651,31247210,1092,1085,1085,1085,651,651,651,651,651,651,651,651,651,603,238331,1092
"982",2020,"41098093","Zorgstichting 'T Heem",217,101.79,38.76,26.98,64.1,0.47,31.1,16.75,5.26,9,275,13.07,24.58,44.55,5,4.63,0,0,0,8.17,0.61,9.26,0.69,81,27,3087821,102,65,35,11,13,25,45,5,5,0,0,0,8,102,2679,150,209,102,4817402,217,209,209,209,102,102,102,102,102,102,102,102,102,166,28933,217
"983",2020,"68927223","Zorgvilla De Eshorst B.v.",27,11.72,4,2.05,2.06,0.43,3.7,18.52,0,2,0,13.91,25.43,40.78,0,0,8.53,0,11.35,0,1.19,4.7,0.67,1,0,12523,12,1,5,0,2,3,5,0,0,1,0,1,0,12,339,18,25,12,608900,27,27,27,27,12,12,12,12,12,12,12,12,12,10,7211,27
"984",2020,"9149795","Zorgvilla De Ooijman B.v.",23,11.7,64.29,0,NA,0.51,0,24.49,8.16,1,1,10.26,8.55,40.17,17.95,0,0,0,23.08,0,14.23,33.33,0.26,9,0,NA,12,0,6,2,1,1,5,2,0,0,0,3,0,12,560,6,14,12,NA,23,25,25,25,12,12,12,12,12,12,12,12,12,1,1680,23
"985",2020,"57336628","Zorgvilla Ede B.v.",26,12.6,30.77,2.38,2.51,0.48,32.65,20.41,0,4,2,15.4,7.94,43.65,16.67,2.38,0,0,8.73,5.24,0.79,12.68,0.46,8,0,12038,13,8,5,0,2,1,6,2,0,0,0,1,1,13,409,12,26,13,479140,26,25,25,25,13,13,13,13,13,13,13,13,13,16,3225,26
"986",2020,"17163728","Zorgvilla Valckenborgh",17,11.72,61.9,18.77,30.97,0.69,84.85,18.18,0,0,3,6.14,6.14,33.79,18,3.75,0,0,32.17,0,0.8,2.62,2,13,2,175888,12,14,3,0,1,1,4,2,0,0,0,4,0,12,173,34,21,12,567882,17,17,17,17,12,12,12,12,12,12,12,12,12,15,6612,17
"987",2020,"30220182","Zorgvilla Viken B.v.",21,11.46,23.81,4.36,3.47,0.55,35.9,20.51,0,5,2,4.89,4.89,55.85,10.65,2.88,0,0,12.13,8.73,0.96,12.44,0.57,5,1,15200,11,7,4,0,1,1,6,1,0,0,0,1,1,11,365,12,21,11,438000,21,20,20,20,11,11,11,11,11,11,11,11,11,12,2933,21
"988",2020,"63393212","Zorgvoorziening Merlijn",19,8.7,0,0,0,0.46,0,0,0,2,11,0,34.48,57.47,8.05,0,0,0,0,0,NA,3.5,0.42,0,0,0,9,0,0,0,0,3,5,1,0,0,0,0,0,NA,537,8,19,9,327023,19,19,19,19,9,9,9,9,9,9,9,9,9,NA,15355,19
"989",2020,"34233125","Zuster Floor De Ehze V.o.f.",26,18,3.85,0,NA,0.69,7.84,7.84,3.92,7,4,16.67,11.11,44.44,5.56,0,0,0,22.22,0,1.18,9.67,2,1,0,NA,18,2,2,1,3,2,8,1,0,0,0,4,0,18,3268,52,26,18,NA,26,26,26,26,18,18,18,18,18,18,18,18,18,15,33805,26
"990",2020,"14125865","Zuyderland Zorgcentra B.v.",2176,1556.94,17.15,4.41,4.46,0.72,12.73,15.4,3.91,112,772,13.48,7.07,39.6,5.8,1.44,0.12,4.06,2.78,12.1,1.21,7.96,1.07,370,69,3779700,1557,277,335,85,210,110,616,90,22,2,63,43,188,1557,61145,2326,2157,1557,84781950,2176,2176,2176,2176,1557,1557,1557,1557,1557,1557,1557,1557,1557,1289,768136,2176
"991",2020,"75683008","Snoeren & Brouwer T.h.o.d.n. Herbergier Tilburg",26,17.48,15.38,1.2,2.03,0.67,15.69,11.76,3.92,3,5,3.83,10.18,44.51,10.81,0,0,0,11.56,19.11,1.05,1.16,1.15,4,0,10019,17,4,3,1,1,2,8,2,0,0,0,2,3,17,74,30,26,17,492572,26,26,26,26,17,17,17,17,17,17,17,17,17,17,6380,26
"992",2020,"41032279","Stichting De Warme Huizen",54,32.54,29.09,6.02,14.8,0.6,41.12,35.51,1.87,15,100,0,8.54,52.7,9.93,3.07,0,0,25.75,0,0.8,7.3,0.7,16,2,279206,33,22,19,1,0,3,17,3,1,0,0,8,0,33,1059,38,55,33,1886466,54,54,54,54,33,33,33,33,33,33,33,33,33,40,14509,54
